song_id,artist,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
62b06f71db0ad3ab,Скриптонит,0.0018372956853648858,0.000390090187985437,0.28609469104154367,0.00040344503336311923,0.0006945138925897582,0.19502094095701514,0.000336950028619925,0.15135597955818725,0.0004107433426097029,0.0780047166576717,0.08223751064063056,0.0341854462864138,0.0003036248044702581,0.013719744774697215,0.0006569116277879369,0.0004987757927485063,0.15287336477981348,0.00032610920118324464,0.0003654489355334604,0.0002836967717709533
bdb0e2f4d540ec7e,Скриптонит,0.1505061579253506,0.00024295499997122155,0.0005144932800895629,0.00025127264211847295,0.013700331014322557,0.27929557153375734,0.0002098583849817364,0.11646924494638666,0.30865714819943213,0.00032850236505841253,0.05274355559507349,0.00024794784953764546,0.009355741815494114,0.00018082975800847305,0.0004091384004105761,0.04583557078689017,0.0003651940599097601,0.020282187136822276,0.00022760799676803023,0.00017669130961673867
e8e2f60f36251340,Скриптонит,0.36310653255816844,0.00021182835253693392,0.0004485621925029594,0.035266844011501555,0.31198371623011434,0.023501844092624923,0.00018297197631989557,0.0014646860619945581,0.00022304352857461818,0.15696260919848198,0.07954240887694247,0.000216181529036408,0.00016487557766326586,0.00015766241129363674,0.00035671789252094847,0.0002708472703788231,0.0003184062198559052,0.02526776028262795,0.00019844756039400502,0.00015405417646638205
10c8dc8ffecd3039,Скриптонит,0.22181015371396384,0.00033920815799689863,0.01619245796018977,0.00035082105157307694,0.03052547459083248,0.3098751487856951,0.00029299945514820006,0.12369637470508725,0.00035716740349963597,0.0004586475379331412,0.1944882647463873,0.056082708511646345,0.0002640210341882421,0.0002524703354954075,0.0005712316854864534,0.00043371719770278857,0.0005098756327125282,0.00028357266661061935,0.01731405528249488,0.025901629545356013
a89d22b7f799d8bb,Скриптонит,0.21703124037482668,0.00019422368487811382,0.15353272849026084,0.01948675698738037,0.00034579486222818004,0.0011806838442417335,0.0001677655090359995,0.26084202517371774,0.04159785805437801,0.07876482602724842,0.20453000060330903,0.02067743613473477,0.00015117306605341079,0.00014455936610396512,0.0003270717569225525,0.00024833760097748816,0.0002919445686249754,0.00016236792719360817,0.00018195495060216143,0.00014125101728197436
fcfc85cbe1f12abd,Скриптонит,0.24123226076679552,0.00018978859565770483,0.0004018940375861843,0.00019628605490305885,0.0003378973047309646,0.13680267317262151,0.0001639345862528643,0.1966847476939217,0.031288642398019935,0.16777746358866996,0.15251138787700683,0.0001936888436281899,0.00014772103150013477,0.00014125836588404922,0.0003196043831580498,0.0002426668212809598,0.03921797494266779,0.005794059012453349,0.026218024981756547,0.0001380255415046974
5686ea61bbb40cef,Lustral,0.0015021321005075957,0.0003260060492586873,0.0006903094782613706,0.00033716696034572966,0.0005804174933202778,0.09231983506735598,0.0002815957885177602,0.6620884873029507,0.0003432663080620313,0.00044079673254169817,0.0009201778085843958,0.0003327056343506928,0.00025374522830483927,0.01873459406930762,0.21912685663908962,0.00041683668491954346,0.0004900309529908735,0.00027253588286865705,0.0003054128490265114,0.0002370909694354026
63152f3f7e94dbe5,Regina Spektor,0.03460939744347322,0.0002820936032011567,0.0005973566687240923,0.04388117226833034,0.0005022394096721999,0.001741393541368083,0.00024366531132877296,0.6247520109379471,0.00029702893291028615,0.0003814221284868247,0.0007971047055290966,0.000287890737222175,0.00021956618911158596,0.0002099603385044198,0.20503600790583648,0.0003606895483413502,0.0004240241426501407,0.02207792641728448,0.00026427428750118047,0.06303477548257705
83b7a0c02f3b0e11,K'Maro,0.2963680682989541,0.007611416894959423,0.026158681651526513,0.0001294380952336208,0.026165815582587744,0.033575237454722545,0.00010810437591068967,0.06952446090210523,0.00013177962940694838,0.00016922146064007358,0.017154831775141446,0.06594731787819351,9.741256699007657e-05,9.315084935710864e-05,0.00021075786620458107,0.00016002323849987103,0.0001881223907274933,0.010277630962497678,0.00011724773005344936,0.44581128039628787
f3070333d376293a,Face,0.0013990011036475456,0.0003005932660906311,0.000636546056296564,0.0003108841767914551,0.042774930505472875,0.5425541389382429,0.015121549335777728,0.028971049873074323,0.00031650805545781365,0.022152347443127034,0.13451173872979832,0.0003067706122996095,0.00023396532874672357,0.00022372952614875232,0.0005062015250746419,0.20847670689636144,0.00045183274682541986,0.00025129120277868767,0.00028160537416822064,0.0002186093038192927
